Phone Brand,Phone specification,Old Price,New Price,Rating
Tecno,"POP4 Pro (BC3) 6.52"" Screen, 16GB ROM + 1GB RAM, 5000mAh, 4G, Android 10, 8MP Dual Camera, Fingerprint+ Face ID - Black",45000,42790,4.0
Samsung,"Galaxy A12(A125F/DS)- 6.5"" 48MP Camera, 4/64GB Memory, 5000maH Battery, Fingerprint, 4G LTE - BLUE",85000,73500,4.5
Samsung,"Galaxy A12(A125F/DS)- 6.5"" 48MP Camera, 4/64GB Memory, 5000maH Battery, Fingerprint, 4G LTE - BLUE",85000,73500,4.5
Tecno,"POP 4- 6"" FW+ IPS SCREEN-32GB ROM /2GB RAM-8MP/5MP- 5000mAh-ANDROID Q(GO EDITION) -DAWN BLUE",42000,41500,4.7
Itel,"A14 Plus, 4.0"" Screen, 16GB ROM + 512MB RAM, Android 10, 2500mAh Battery, 3G Smartphone - Deep Blue With FREE CASE",20000,19590,
Nokia,"C1, 5.45-Inch (1GB RAM, 16GB ROM) Android 9.0 Pie (5MP + 5MP) Dual SIM - Charcoal",37000,31499,3.9
Tecno,"POP 5 (BD2P) -6.1"" HD+ Display-2GB RAM/32GB ROM, 5000mAh, Android 10, 5MP/5MP Camera, Fingerprint & Face ID - ICE Blue",45000,41500,
Samsung,Galaxy A12 - Dual Sim - 6.5 Inches - 4GB - 128GB - 4GLte - 5000mah - Black,88000,85490,5.0
Tecno,Pouvoir 3 Plus 64+4 (LB8a) 6.35 Inches AMOLED Capacitive Touchscreen And 720 X 1548 Pixels Resolution - Champagne Gold,80000,69000,
Itel,"A14 With FREE BACKCASE - Android 8.1 (GO Edition) - 4"" Screen - 2MP Camera - (512MB + 8GB ROM) - Elegant Black",18000,17390,3.8
Tecno,"POP 3 (BB2) 5.7"" FW+ Screen(16GB ROM + 1GB RAM) (8MP + 5MP), 3500mAh, Fingerprint - Champagne Gold",40000,31999,4.5
Samsung,"Galaxy S21 Ultra 6.8"" (12GB RAM, 256GB ROM) Android 11 (108/10/10/12)MP + 40MP Selfie - 5G - 5000mAh - Phantom Black",,570000,
Tecno,"Spark 7 P (KF7j) 6.8"" HD+, 64GB ROM +4GB RAM, 16MP Triple Camera, 5000mAh, Android 11, Helio G70, 4G, Fingerprint - Blue",75000,63490,5.0
Itel,"A35, Android 10, 5.0 HD, 5.0MP Rear+2.0mp Front Camera, 16GB ROM+1GB RAM, 3020mAh, Blue",35000,23350,4.3
XIAOMI,"Redmi Note 10S, 6.43-Inch 8GB RAM, 128GB ROM Android 11 (64MP + 8MP + 2MP + 2MP) + 13MP Dual SIM - Ocean Blue",150000,129500,
Itel,"A56 5.99-Inch Android 9 Pie (16GB ROM 1GB RAM), 8MP + 5MP Camera, 4000mAh Battery Fingerprint & Face ID - Black",35000,30600,4.3
Infinix,"Note 10 Pro - 6.95"" FHD+ (8GB RAM, 128GB ROM) Android 11 (64/8/2/2)MP + 16MP Selfie - 4G LTE - 5000mAh - Black",155000,140000,
Apple,"IPhone 12 Pro Max - Dual Sim- 512GB + 6GB RAM, 6.7-Inch,(12MP+12MP+12MP)-5G, Graphite",850000,829000,
Generic,Phone Tripod Stand Kit With Holder Control Lightweight Portable And Free Gift,15100,5999,
Infinix,"Hot 10T (X689C) 6.82"" HD+, 4GB RAM + 64GB ROM, 48MP Triple Rear Camera, 5000mAh, Android 11, 4G, Fingerprint - Green",85000,68490,4.0
Tecno,"POP 2F (B1G) 5.5"" Android 8.1, 16GB ROM + 1GB RAM, 8+5MP Beauty Camera, Fingerprint, Face ID, 2400mAh Battery - Black",29000,28690,4.4
Blackberry,"Passport Q30 LTE (3GB,  32GB ROM) 13.0MP BlackBerry OS Cell Phone- Black",174500,73500,4.7
XIAOMI,"Redmi 9 6.53-inch IPS LCD, Android 10, 4GB Ram 64GB Rom, 13MP+8MP+5MP+2MP, 5020mAh - Carbon  Grey",75000,74000,5.0
XIAOMI,"Redmi 9A, 6.53-Inch 2GB RAM, 32GB ROM Android 10 13MP + 5MP  4G Dual SIM - Granite Gray",,46000,
Itel,"A56 5.99"" Display, Android 9 Pie, 16GB ROM + 1GB RAM, 8MP+5MP Camera, 4000mAh, Fingerprint & Face ID - Blue + Free Case",34990,30990,4.1
XIAOMI,"Redmi 9 6.53-inch IPS LCD, Android 10, 4GB Ram 64GB Rom, 13MP+8MP+5MP+2MP Quad Rear Camera, 5020mAh -Green",,80000,4.6
Samsung,"Galaxy S8 Dual Sim 4gb Ram 64gb Rom + Free Pouch, Screen Guide And Power Bank",,110000,5.0
Itel,"S16 Pro 6.6"" HD+ Screen, 2GB RAM + 32GB ROM, Android 10, 4000mAh, 8MP Triple Rear Camera, Face ID & Fingerprint - Green",52000,43790,3.0
Letv,LeEco Le X620 S3 4G LTE Smartphone 3GB+32GB 1920*1080 16.0MP Fingerprint Mobile Phone,55000,37500,5.0
Generic,Desk Telescopic 4.5-6.5 Inches For All Phones Stand Holder Live Broadcast 360 Rotation Bracket,15100,4000,
Itel,"P36 Pro 6.5"" HD+, 2GB RAM + 32GB ROM, 5000mAh, 13MP AI Dual Camera, Android 9, 4G LTE, Fingerprint + Face ID - Purple",50000,45990,4.0
UMIDIGI,"A9 Android 11 Infrared Temperature Sensor (13MP+8MP+2MP)+8MP 6.53-Inch (3GB,64GB ROM)5150mAh Global Version-Sky Blue",89840,56900,5.0
Itel,"A37- 5.7"" HD+ Waterdrop -1GB RAM + 16GB ROM, Android 10, 3020mAh , 5MP Camera, Face ID - GRADATIONGreen",30000,28300,3.0
Infinix,"Hot 10i (PR652B) 6.52-Inch (32GB ROM, 2GB RAM) 13MP+8MP Camera, 6000mAh Battery - MIST COPPER",75000,51290,
Tecno,"Spark Go 2020, 6.52'' HD+, 32+2GB, 13MP Rear Camera + 8MP Front Camera, 5000mAh Battery, Android 10, 4G - Mystery White",50000,47290,5.0
Samsung,"Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) SINGLE SIM 4,300 MAh Smartphone - Aura Glow",,285000,
Generic,Mobile Radiator Phone Cooler Cooling Fan For IOS And Android,9518,4759,
Samsung,"Galaxy Tab S6 Lite(P610)10.4"" (64GB ROM + 4GB RAM),8MP + 5MP, 7040 MAh Battery, Wi-Fi Only- S Pen Included, Oxford Gray",190000,183900,
Htc,"ONE M9 Mobile Phones 32GB 3GB 5.0"" 20MP Lte Smartphones -Gold",39900,34900,5.0
Itel,"A14 Plus, 4.0"" Screen, 16GB ROM + 512MB RAM, Android 10, 2500mAh Battery, 3G Smartphone - Sky Blue",21000,19499,
Generic,3120 Compact Portable Photography Camera Tripod Stand With Holder Control,10600,6599,
XIAOMI,"Redmi Note 10S, 6.43-Inch 6GB RAM, 128GB ROM Android 11 (64MP + 8MP + 2MP + 2MP) + 13MP Dual SIM - Ocean Blue",,118000,
Tecno,"POP 3 (BB2) 5.7"" Screen, 16GB ROM + 1GB RAM, Android 8.1 Oreo, 8MP + 5MP Camera, 3500mAh, Fingerprint , Sandstone Black",32500,31790,4.2
Tecno,"Spark 7 (KF6i) 6.5"" HD+, 64GB ROM + 3GB RAM, 5000mAh, 16MP Dual Camera + 8MP Selfie, Android 11, 4G - Magnet Black",65000,58500,
Tecno,"POP 2F ( B1G)-5.5"", (16GB ROM,1GB RAM), (8MP+5MP),Battery 2400mAh(typ),Fingerprint,Face Unlock- Dawn Blue",32000,28600,4.6
Infinix,"Note 10 Pro - 6.95"" FHD+ (8GB RAM, 128GB ROM) Android 11 (64/8/2/2)MP + 16MP Selfie - 4G LTE - 5000mAh, Nordic Secret",150000,122500,
Samsung,"Galaxy Note 9 6.4-Inch(6GB RAM,128GB ROM) (12MP + 12MP)Dual SIM  ( Blue),SS PEN",,170000,3.0
Nokia,"1.4 - 6.51"" HD+, 32/2 GB, 8/2MP Rear Cameras, 5MP Front, 4000 MAh, Dual SIM - Charcoal/Grey",50000,46500,4.8
Tecno,"SPARK GO 2020(KE5)-6.52"" HD+ DOT NOTCH SCREEN-32GB ROM/2GB RAM-8MP/13MP CAMERA-5000MAH-4G LTE-FINGERPRINT-MYSTERY WHITE",65000,46500,4.3
Tecno,"POVA(LD7)-6.8"" HD+ DOT-IN DISPLAY-128GB ROM/6GB RAM-8MP/13MP CAMERA-6000MAH-4G LTE-HELIO G80 OCTA-CORE-MAGIC BLUE",88000,82000,5.0
Tecno,"POP 2F (B1G) 5.5"" Android 8.1, 16GB ROM + 1GB RAM, 8+5MP Beauty Camera, Fingerprint, Face ID, 2400mAh Battery - Gold",29000,28990,4.3
Oneplus,"9R 5G 6.55-Inch 12GB RAM, 256GB ROM Android 11 (48MP + 16MP + 5MP + 2MP) + 16MP Dual SIM - Carbon Black",,330000,
Generic,Phone Tripod Stand Kit With Remote Control Lightweight Portable,15100,5999,
Infinix,"HOT 10i(PR652B)-6.52"" HD+ WATER-DROP DISPLAY-32GB ROM/2GB RAM-6000MAH-4G LTE 96° BLACK",,55000,
Infinix,"S5 PRO(X660B)-6.53"" FHD+ FULL SCREEN-128GB ROM/6GB RAM-40MP+48MP+2mp+ QVGA-4000MAH-4G LTE-FOREST GREEN",,90000,
Cubot,"Quest Lite - 5.0"" - 3GB+32GB - Dual SIM - 3000mAh - Black",76999,33999,
Letv,LeEco Le X620 S3 4G LTE Smartphone 3GB+32GB 1920*1080 16.0MP Fingerprint Mobile Phone,55000,37500,5.0
Itel,"P36, 6.5HD+,with 5000mAh,16gb 1gb Ram- Gradation Blue",,38000,
Imose,GiDi PLUS 5.5 INCH 1GB RAM 8GB ROM SMARTPHONE,32000,23350,5.0
Samsung,"Galaxy Note 9 6.4"" (6GB RAM, 128GB ROM), Android 8.1 Oreo, 12MP + 12MP Dual SIM - Blue + Free Pouch",320000,190000,
Tecno,"POP4,  6"" Screen 32GB ROM + 2GB RAM, 8MP/5MP Camera, Android Q (Go Edition), 5000mah - Dawn Blue",40000,39800,5.0
Gionee,"S11 Lite 5.7-Inch HD (4GB,64GB ROM) Android 7.1 (13MP + 2MP) + 16MP Dual SIM 4G LTE Fingerprint ID Smartphone - Black",36790,32990,
Nokia,"G20, 6.5"" HD+ (4GB RAM, 64GB ROM) Android 11 (48/5/2/2)MP + 8MP Selfie - 4G - 5050mAh - Fingerprint- Night/Dark Blue",90000,78999,
Poco,"X3 Pro, 6.67-Inch (6GB RAM, 128GB ROM) Android 11 (48MP + 8MP + 2MP + 2MP) + 20MP 4G Dual SIM - Phantom Black",,145000,
Samsung,"Galaxy Note 8 6.3'' Single Sim QHD Smartphone (6GB+64GB) 12MP Android Phone - Midnight Black ,",,130000,
Infinix,"S5 PRO(X660B)-6.53"" FHD+ FULL SCREEN-64GB ROM/4GB RAM-32MP+ 16MP/2MP/QVGA-4000MAH-4G LTE-VIOLET",,77000,5.0
Tecno,"Spark 7 (PR651H) 6.5"" HD+, 32GB ROM + 2GB RAM, 500mAh, 16MP + 8MP CAMERA, Android 11, 4G, Fingerprint -MAGNET Black",54000,51500,
Itel,"A35, Android 10, 5.0""HD+, 5.0MP Rear+2.0mp Front Camera, 16GB ROM+1GB RAM, 3020mAh, Blue",35000,23499,4.0
Samsung,"Galaxy M31s, 6.5 Inch 6GB RAM, 128GB ROM,Android 10. (64MP + 12MP + 5MP + 5MP) + 32MP Dual SIM - Black",140000,132500,
Huawei,Y6 Prime 2018 Android Smartphone 3GB 32GB 5.7 Inch,,45000,
Samsung,"Galaxy A12(A125F/DS)- 6.5"" 48MP Camera, 4/64GB Memory, 5000maH Battery, Fingerprint, 4G LTE - BLACK",85000,73590,4.5
Samsung,"Galaxy M31 (SM-M315F/DS) Dual SIM (128GB ROM, 6GB RAM)- 6.4""- (64MP+8MP+5MP+5MP) + 32MP Camera- 6000mAh-Ocean Blue",119500,118000,4.6
yeamuds,HD Smartphone 4GB RAM+64GB ROM 10 Core Con Huella Digital -Black,125790,78153,
Itel,"A56 5.99-Inch Android 9 Pie (16GB ROM 1GB RAM), 8MP + 5MP Camera, 4000mAh Battery Fingerprint & Face ID - Gradation Blue",35000,30600,4.5
Nokia,"130 Dual SIM, Camera VGA, Bluetooth V3.0, FM & Mp3 Player - Black",,15500,
Huawei,Y6 Prime 2018 Android Smartphone 3GB 32GB 5.7 Inch,,45000,
Samsung,Galaxy Note 9 - Dual Sim - 6gb Ram - 128gb Rom + Power Bank,,170000,
Apple,"IPhone 6 4.7-Inch  Fingerprint Sensor HD (1GB, 16GB ROM) IOS 1.2 8MP+7MP Smartphone–Gold",104976,54990,
Apple,"Iphone 7 128gb Silver And Free Pouch, Screen Protector & Rechargeable Light",,125000,
XIAOMI,"Mi 11 Lite, 6.55-Inch 8GB RAM, 128GB ROM Android 11 (64MP + 8MP + 5MP) + 16MP 4G LTE Dual SIM  - Boba Black",,155000,5.0
Samsung,Galaxy A12 - Dual Sim - 6.5 Inches - 4GB - 128GB - 4GLte - 5000mah - Blue,88000,86000,4.5
Apple,"Iphone 7 32gb Gold And Free Pouch, Screen Protector ",,110500,
Lenovo,K5 Note SmartPhone Snapdragon 450 Octa-Core 4GB 64GB -Gold,67280,39990,4.0
XIAOMI,Xiaomi11Stylish Thin Body QUALCOMM TM 888LPDDR5(full Blood Version),400000,350000,
Itel,"P15 5.0"" HD, 5.0MP Front Camera With Flash, (1GB RAM + 16GB ROM)Fingerprint, 4000mAh Big Battery - Black",,30000,
Nokia,6.1 Plus Android Smartphone 4+32GB  5.8 Inch16.0MP+5.0MP Camera Mobile Phone TLE 4G,80000,,3.0
Itel,"A37 5.7"" HD+ Screen, 1GB RAM + 16GB ROM, Android 10, 3020mAh Battery, 5MP Camera, Face Unlock - Blue + Free 32GB Card",30000,29990,
Tecno,"POP 5 (BD2) 6.1"" HD+, 1GB RAM + 16GB ROM, 4000mAh, Android 10, 5MP + 5MP Camera, Fingerprint - Blue + Free 32GB Card",42000,37990,5.0
XIAOMI,"Redmi Note 10S, 6.43-Inch 8GB RAM, 128GB ROM Android 11 (64MP + 8MP + 2MP + 2MP) + 13MP Dual SIM - Ocean Blue",155000,143000,
MAXFONE,MAX 5X 3200mAh Camera With Flash Water Drop Screen Dual Sim Fingerprint Android Phone - Emerald Green,30000,29300,3.0
Samsung,"Galaxy M51, 6.7 Inch 8GB RAM, 128GB ROM,Android 10. (64MP + 12MP + 5MP + 5MP) + 32MP Dual SIM - Black",190000,183900,5.0
Infinix,"S5 Pro - 6.53"" FHD+ (6GB RAM, 128GB ROM) Android 10 - 48MP/2MP/QVGA + 40MP Selfie - 4000mAh - 4G LTE - Forest Green",110000,97444,
Tecno,"Spark 7 P (KF7j) 6.8"" HD+, 64GB ROM+4GB RAM, 16MP Triple Camera, 5000mAh, Android 11, Helio G70, 4G, Fingerprint - Black",75000,63490,5.0
Samsung,"Galaxy A22, 6.4-Inch 6GB RAM, 128GB ROM , Android 11 (48MP + 8MP + 2MP + 2MP) + 13MP, 5G, 5000mAh Dual SIM - Violet",140000,129900,
Htc,"Desire 10 Pro Dual-Sim Fingerprint 4GB 64GB Smartphones 20MP 5.5"" Mobile Phone -Black",49900,45990,5.0
Sony,"Xperia XZ2 Dual SIM RAM 6GB ROM 64GB LTE 5.7"" Android Cellphone Octa Core Fingerprint Smartphone(Black)",214000,132000,
Itel,"A16 PLUS- 5"" BIG SCREEN-ANDROID 8.1(GO Edition) -5mp + 0.31mp -1.3GHZ QUAD -CORE-2050MAH -WCDMA-PHANTOM BLACK",23000,21700,3.8
Huawei,"Y9a, 6.63-Inch (8GB RAM + 128GB ROM) Android 10, (64MP + 8MP + 2MP + 2MP) + 16MP, Dual SIM - Sakura Pink",175000,151000,
Gionee,"S11 Lite 5.7-Inch HD (4GB,64GB ROM) Android 7.1 (13MP + 2MP) + 16MP Dual SIM 4G LTE Fingerprint ID Smartphone - Black",49400,44899,4.3
Gionee,S10 LITE 4GB RAM 32GB ROM Qualcomm Snapdragon 427 5.2”HD Android 7.1 4G LTE Smartphone,49800,30800,
Huawei,"Nova 7i, 6.4-Inch 8GB RAM 128GB ROM Android 10 (48MP + 8MP + 2MP + 2MP) + 16MP Dual SIM - Midnight Black",,130000,
SOYES,Mini 2.5 Inch Android Smart Phone Quad Core 1G+8G Dual SIM High Definition Mini Phones-Dark Green,49500,25200,
Infinix,Note 8i 128GB ROM 6GB RAM  6.78'' HD 5200mAh Battery Android10 Tranquil Blue,99900,99800,
Alcatel,"1SE - Power Grey, 6.22 Inches, 4GB RAM 128GB ROM 13MP + 5MP + 2MP REAR CAMERA, 5MP FRONT CAMERA, 4000mAH",90000,58950,
QUBO,"SP510 -Android 10,Memory 8GB ,5 Inch Dual SIM, 5MP Camera, 3G Smartphones",17199,15990,
Tecno,"Spark 7P (KF7j) 6.8"" HD+, 128GB ROM +4GB RAM, 16MP Triple Camera, 5000mAh, Android 11, 4G, Fingerprint - MAGNET BLACK",73000,71000,
Apple,"IPhone 6Plus 5.5-Inch Fingerprint Sensor HD (1GB, 16GB ROM)IOS 1.2 8MP+7MP Smartphone–Silver",199976,69900,
Blackberry,"Z30 Mobile Phone 5"" Inch 16GB ROM 2 RAM 3G/4G LTE Cell Phone",68600,30900,3.8
Samsung,"Galaxy A31-(128GB+4) 6.4"" FHD + 4 Rear Camera (48+5+8+5)MP,+ 20MP, 5000mAh, Dual SIM 4G LTE , Prism Crush Black",,105000,
Tecno,"POP5(BD2)-6.1"" HD+ DOT NOTCH SCREEN-16GB ROM / 1GB RAM-5MP/5MP-4000mAh-FINGERPRINT/FACE UNLOCK-ICE BLUE",,34950,
Itel,"A37 5.7"" HD+ Waterdrop Screen, 1GB RAM + 16GB ROM, Android 10, 3020mAh Battery, 5MP Camera, Face ID -Gradation Green",,28300,3.7
Nokia,"5310 Dual Sim, Internet Browser, Camera With Led Flash,wireless FM Radio And MP3 ,torch ,battery 1200mAh Removable ,.Black/Red",25000,23500,5.0
Infinix,"Smart 5 4G (X657C) 6.6"" HD+, 2GB RAM + 32GB ROM, 5000mAh, Android 10, 8MP Selfie +8MP Camera, Fingerprint, Face ID -Wave",50000,46990,4.7
Tecno,"Phantom X- 6.7""FHD+ AMOLED- 8GB RAM/256GB ROM- Android 11 -50 + 13 + 8MP/ 48 + 8MP- 1080*2340 RESOLUTION- Iceland Blue",245000,227000,
Samsung,"Galaxy Note 10 Plus (Note 10+) 6.8'' (12GB RAM, 256GB ROM),(12MP + 16MP) Nano SIM 4300 MAh Smart - Aura",350000,295000,2.0
Samsung,"Galaxy S8  (4GB RAM,64GB ROM) - Purple With Free Glass & Back Case Cover",,100000,
Infinix,"Hot 10 Play (X688B) 6.82"" HD+ 4GB RAM + 64GB ROM, 6000mAh Battery, Android 10, 13MP Dual Camera, 4G + Bluetooth",80000,67499,
Nokia,"5.4, 6.39"" HD+ 4GB RAM + 128GB ROM Android 11 (48MP + 5MP + 2MP + 2MP) + 16PM Dual SIM - Polar Night I Blue",,95000,
Itel,"A35 5.0"" HD Screen, 1GB RAM + 16GB ROM, Android 10, 3020mAh Battery, 5MP +2MP Camera, Face Unlock, 3G - Green +Free Case",28000,23490,5.0
Tecno,"POP2 F (B1F) 5.5"" 16GB ROM,1GB RAM,8MP Front +5MP Back, Battery 2400mAh,Fingerprint & Face Unlock, Midnight Black.",30500,28390,1.0
Itel,"S16 6.5"" HD FullScreen, 16GB ROM + 1GB RAM, Android 10, 4000mAh, 8MP Triple Rear Camera, Face ID & Fingerprint",,35500,
Samsung,"Galaxy Note 8 6.3-Inch QHD(6GB,64GB ROM) Android 7.1 Nougat, (12MP + 12MP) + 8MP Dual SIM 4G LTE (Midnight Black)",,130000,4.0
Itel,"A23, 5.0-inch+ (1GB RAM, 8GB ROM) , Android 8.1 (Go Edition), 5.0MP+2.0MP DUAL SIM 4G LTE - Phantom Black",26000,21999,
Tecno,"Phantom X 6.7-Inch 8GB RAM, 256GB ROM Android 11 (50MP + 13MP + 8MP) + 48MP + 8MP Dual SIM - Summer Sunset",,226800,
Itel,"A35 5.0"" HD Screen, 1GB RAM + 16GB ROM, Android 10, 3020mAh Battery, 5MP +2MP Camera, Face Unlock, 3G - Black +Free Case",28000,23290,5.0
Tecno,"Pop5 (BD2) 6.1 Dot Notch Screen, 4000mAH Battery, 16GB + 1GB RAM, Face Unlock - Ice Blue.",37500,35999,
Itel,"P36 6.5"" HD+ Screen, 1GB RAM + 16GB ROM, Android 9 Pie, 5000mAh Battery, 8MP + 8MP Camera, Fingerprint + Face ID - Blue",40000,35990,4.2
Samsung,"Galaxy A22 - 6.4"" HD+ Super AMOLED Screen, 4GB/64GB Storage, 48/8/2/2MP Camera, 5,000 Mah Battery 4G LTE - Black",115000,99800,
MAXFONE,MAX 5X 3200mAh Camera With Flash Water Drop Screen Dual Sim Fingerprint Android Phone - Blue,30000,29300,5.0
Itel,"P15 5.0"" HD Screen, 16GB ROM + 1GB RAM, Android 9 Pie, 5MP + 5MP Camera, 4000mAh Battery, Fingerprint & Face ID - Gold",30000,26490,4.6
Bontel,"TV Touch, 3.5 HVGA Display, Trio Sim, 0.3MP, Bontel Cloud, MP3, MP4, 15000mAh, Green",15000,11999,3.8
Apple,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+16GB 12MP Finger Sensor HD- Gold,189000,70000,
Infinix,ZERO 8i 8gb 128gb Silver Diamond,,103000,
Vivo,"V19, 6.44-Inch, 8GB RAM 128GB ROM Android 10 (48MP + 8MP + 2MP + 2MP) + (32MP + 8MP) Dual SIM - Sleek Silver",,2160000,
Htc,"HTC -Android Smartphone- 16GB RAM 2GB Display 5"" 4G - Black",29999,24999,
Apple,Phone 5 4.0'' 16GB ROM+1GB RAM 8MP+1.2MP 99% New,50000,23500,
XIAOMI,"Redmi Note 10 Pro Dual SIM - 6GB RAM, 128GB ROM - 4G LTE - Gradient Bronze",,179999,
Tecno,"Spark 7 (PR651H) 6.5"" HD+, 32GB ROM + 2GB RAM, 5000mAh, 16MP+ 8MP Selfie, Android 11, 4G, Fingerprint - SPRUCE Green",53000,51000,
Samsung,Galaxy A52 Dual SIM - 128GB - 6GB RAM - 4G LTE - Awesome Black,,190000,4.0
Itel,"P37 6.5"" HD+ Screen, 2GB RAM + 32GB ROM, 5000mAh Battery, Android 10, 8MP Dual Rear Camera, Fingerprint, Face ID -Purple",50000,40990,5.0
Tecno,"Spark Go 2020, 6.52'' HD+, 32+2GB, 13MP Rear Camera + 8MP Front Camera, 5000mAh, Android 10, 4G , Sky Black",55000,45999,4.0
Samsung,"Galaxy A21s, 6.5-Inch (4GB RAM, 64GB ROM) Android 10, (48MP + 8MP + 2MP + 2MP) + 13MP Dual SIM - Blue",95143,94900,4.5
Itel,"A35(W5002)-5.0"" HD BRIGHTER SCREEN-16GB ROM/1GB RAM-5.0MP/2.0MP-FACE UNLOCK-ANDROID TM 10(GO EDITION)-3020MAH-BLACK",25000,23100,5.0
Apple,"IPhone 11 6.1-Inch Liquid Retina LCD (4GB RAM, 64GB ROM) IOS 13, (12MP+12MP)+12MP 4G LTE Smartphone - Black",,309000,4.7
Itel,"A56 Pro 5.99"" Screen, Android 9 32GB ROM + 2GB RAM, 4000mAh, Fingerprint & Face ID Black",,35900,5.0
Oneplus,"Nord  N100 4G, 4GB RAM 64GB ROM Android 10 - Midnight Frost",110000,84000,
Samsung,"Galaxy M31s, 6.5 Inch 6GB RAM, 128GB ROM,Android 10. (64MP + 12MP + 5MP + 5MP) + 32MP Dual SIM - Blue",140000,132500,4.0
XIAOMI,Redmi Note 8 4GB RAM 64GB ROM 48MP Rear Quad Camera Mobile Phone-Grey,100000,67990,4.5
Samsung,"Galaxy A52 Dual SIM,(128GB + 6GB RAM) (64MP + 12MP + 5MP + 5MP) + 32MP Front, 4500mAh  4G LTE. Awesome  Black",,190000,
Infinix,"NOTE 10 (X693) 6.95-Inch-FREE-HEADSET GIFT-(128GB, 6GB RAM) - 48MP+Quad Camera+16MP Front Camera, 5000mAh Battery-Purple",105100,94500,5.0
Oppo,"A15s 6.52'' HD+ 4GB RAM 64GB ROM, Android 10 (13MP + 2MP + 2MP) + 8MP Dual SIM - Dynamic Black",,80000,
Samsung,"Galaxy S21 Dual SIM, 6.2inches, 256GB 8GB RAM 12/12/64 MP Rear Camera, 5G, Phantom Violet",,460000,
Tecno," POP 2F ( B1F) -5.5"", (16GB ROM,1GB RAM), (8MP+5MP),Battery 2400mAh(typ),Fingerprint,Face Unlock- Champagne Gold",,29500,5.0
Tecno,"Phantom X 6.7-Inch 8GB RAM, 256GB ROM Android 11 (50MP + 13MP + 8MP) + 48MP + 8MP Dual SIM - Iceland Blue",,240000,
Samsung,"Galaxy A12 - 6.5"" 48MP Camera, 4/128GB Memory, 5000maH Battery, Fingerprint, 4G LTE - BLACK",120000,94400,5.0
Gionee,"S11 Lite 5.7-Inch HD (4GB,64GB ROM) Android 7.1 (13MP + 2MP) + 16MP Dual SIM 4G LTE Fingerprint ID Smartphone - Black",45000,43999,3.9
Infinix,Smart 5 (X657C)-4G LTE- 32gb ROM/ 2gb RAM- 6.6'' HD+ Waterdrop- 5000mah-8MP/8MP-ANDROID TM 10(Go Edition)-OCEAN WAVE,49000,45900,4.6
Samsung,Galaxy S8 Plus - Single Sim - 4GB RAM - 64GB ROM + Free Pouch & Screen Guide & Free Torchlight Button Phone,,120000,
Itel,"P36 Pro LTE 6.5"" HD+, 2GB RAM + 32GB ROM, 5000mAh, 13MP AI Dual Camera, Android 9 Pie, 4G, Fingerprint + Face ID - Blue",50000,45990,3.5
Samsung,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB,128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP  Smartphone",,230000,
Generic,"26CM Selfie Ring Light With Tripod Stand & Cell Phone Holder For Live Stream/Makeup,Photography",25100,13999,
Huawei,"Y8P 6.3"" (6GB, 128GB ROM) Dual SIM - Android 10 - 48MP+8MP+2MP + 16MP Selfie - 4000mAh - 4G - Breathing Crystal",178999,135000,4.0
Generic,Note10+ 5-Inch Digital Display Screen Hd Camera Quad-Core Smartphone,73460,36730,
Realme,7 Pro 8GB Ram 128GB Rom Sony 64MP Quad Camera -Horizon Orange,,147000,
Tecno,"POP 4 6"" FW+ IPS SCREEN- 32GB ROM / 2GB RAM-8MP/5MP-ANDROID Q(GO EDITION)-5000mAh -ICE LAKE GREEN",42000,41500,5.0
Samsung,"Galaxy A02 - 6.5"", 3/64GB Memory, 13MP Camera, Dual SIM, 5,000Mah Battery, 4G LTE - Blue",65000,52320,4.6
Tecno,"Spark 7p (KF7J) (64GB, 4GB RAM) 6.8-Inch HD, Android Q (Go Edition) 16MP Rear+8MP Selfie Camera, 5000mAh - Blue",,67000,
Vivo,"Y1s, 6.22-Inch, 2GB RAM 32GB ROM Android 10 (13MP + 5MP)  Dual SIM - Aurora Blue",,58500,
Tecno,"Spark 7p (KF7j) 6.8"" HD+, 64GB ROM + 4GB RAM, 16MP Triple Camera, 5000mAh, Android11, Helio G70, 4G, Fingerprint - Blue",,62000,5.0
Cubot,"KingKong 5.0"" (2GB+16GB) 8MP+13MP Smartphone -Black",56999,25999,
Samsung,Galaxy S9+ 64GB Midnight Black 4G – S9 Plus With Screen Guide + Back Case Cover,,140000,3.3
Itel,"P37 6.5"" HD+ Screen, 2GB RAM + 32GB ROM, 5000mAh - Android 10, 8MP Dual Rear Camera, Fingerprint & Face ID -DEEP BLUE",45000,41000,
Itel,"S16 6.5"" FullScreen, 16GB ROM + 1GB RAM, Android 10, 4000mAh, 8MP Triple Rear Camera,  & Fingerprint - Ice Crystal Blue",37000,36499,4.0
Apple,"Iphone 7 32gb Rose Gold And Free Pouch, Screen Protector & Rechargeable Light",,125000,
Tecno,"POVA (LD7)-6.8"" HD+ DOT-IN DISPLAY,128GB ROM/6GB RAM,8MP FRONT CAMERA,13MP REAR CAMERA,6000mAh,4G LTE -Magic Blue",,85500,
